Series Name,Series Code,Country Name,Country Code,1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.669255554,5.148083939,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.19628663,16.20866918,11.49967922,11.9099607,9.009503067,13.36640712,11.8768827,8.523599004,8.053369492,..,..,..,..,5.142327205,5.617168877,5.908162822,7.051300793,6.127039049,6.400382676,4.997497087,9.059985339,5.70976917,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.111318362,1.338116343,1.319402908,1.243751803,1.146334072,0.993321284,1.126857586,0.98775311,1.04206393,1.141387901,1.082172576,0.977885348,1.131524358,0.948501237,1.188326084,0.916950977,0.999481642,1.211225441,0.888477589,0.999848088,0.969970409,0.855568656,0.711595815,0.901654193,0.89253577,1.13713105,1.064971607,1.123462571,1.062751752,1.081036703,1.195875829,1.079573448,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.638930744,1.44215353,1.353085668,1.513814422,1.144240448,1.165054558,1.174025852,1.227600264,1.06918454,1.246115079,0.960727279,1.190409782,1.181890145,..,..,..,..,..,..,0.659391382,0.664754602,0.581470164,0.562799832,0.704715797,0.500745561,0.688261827,0.537448324,0.53243808,0.587238095,0.536406335,0.544068822,0.483235941,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.959746217,2.167666067,2.075314875,2.189156086,2.247735347,2.144019749,2.29965263,2.355672612,2.313873434,2.29518214,2.574505426,2.463437339,2.180763236,2.072741822,..,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.100855033,2.663640435,10.69621297,22.80595239,10.95797419,7.352726163,8.019087416,8.141154542,7.974916209,5.767772515,4.511399134,3.635620341,2.751555412,2.457852513,2.087865619,2.265791975,2.748881071,1.83629423,1.365257234,1.29877155,2.374773503,1.61853474,..,..,..,..,..,..,..,..,0.911643224,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.904434221,7.331233864,7.408958063,..,..,..,..,..,7.440954898,7.627562445,..,..,..,..,..,8.618830715,8.938721959,8.56315286,7.50604369,..,7.129422727,6.321481835,5.592973164,4.706454038,4.541310973,3.70475303,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.676179431,9.956704032,10.4649478,9.488764486,8.540919782,7.643269078,7.430524101,7.84894247,8.682453898,8.090623762,8.153285251,7.886894765,7.066050601,9.93254453,6.542526025,7.301581073,7.067300316,6.636563603,5.902426722,5.460552277,5.352239345,4.812782751,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.431319197,4.745626673,4.92677951,6.082235751,3.355458588,3.003172101,3.582956702,..,..,..,..,4.063648343,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.00047011,1.99610759,1.986926027,..,..,0.974635121,5.813418338,5.78012408,5.746548479,1.904109067,3.786677522,7.53366607,0.937756418,3.740695021,7.466587023,0.931241764,1.858554695,0.930215252,..,..,..,..,..,9.510178268,0.952830144,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.007639604,11.28072035,12.70465358,16.91849864,19.10117931,28.19420843,26.94420407,28.23389071,39.27333559,36.18350389,33.53905847,24.78838326,26.56643198,28.24957773,27.91830759,28.76364604,31.5109715,33.47745547,34.35880293,35.46157617,26.28203988,29.36428294,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.894634148,2.502804946,2.375147827,2.580244054,2.621629445,2.364503626,2.625042307,..,2.971081267,..,..,..,..,..,..,4.738859189,4.62105575,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Turkiye,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.242729786,4.298881428,4.810441356,4.551636964,5.107219757,4.566694992,..,4.186058553,4.126791093,4.272196348,..,..,2.806161001,3.337472486,3.095389658,2.609610131,2.419692444,2.505484387,2.519598742,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.924063078,8.006737172,7.538770867,8.234742752,7.452148076,6.364419065,7.765467987,8.204098726,7.785143577,7.131622536,5.843560659,5.350484801,5.128785179,4.895999412,4.336286711,4.216321873,4.097674842,..,..,..,1.993177827,1.865389223,1.447235798,1.510765689,1.571562974,1.092530103,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,7.68403258,7.29687329,13.88647804,6.622078008,6.326911518,12.10983621,0,0,0,0,9.709680552,0,..,0,..,7.613826709,7.293414047,6.997778205,..,..,..,11.90671092,5.716735744,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,9.479122233,9.345357694,18.4255378,..,..,..,..,..,..,0,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.26852654,8.498994509,8.771795501,..,..,..,..,..,..,..,..,..,8.926822616,9.154417021,10.29207463,9.770659131,11.27171291,11.86346396,10.93453257,12.30992291,..,11.56695937,11.80000989,10.83212625,10.98510143,10.04400196,8.531467135,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.958342845,5.12455132,6.507656678,7.138109232,8.202011165,8.6308085,9.672810564,8.433435364,8.432860181,8.617173045,9.038506749,10.02591495,8.954376918,8.488489395,7.378026563,6.458817789,6.348653635,5.713290253,5.353544927,4.884017237,4.351726356,..,5.14466887,..,6.3014869,..,..,6.160253037,4.504245718,4.116613761,3.867030054,3.843200895,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.789929367,0.594737968,0.796309785,0.651291056,0.690361417,0.672879664,..,..,..,0.694771853,0.699881311,0.469827241,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.247056699,1.279957,1.510921188,1.535193331,1.590353356,1.55358941,1.446316191,1.484973506,1.576020639,1.569023318,1.554799191,1.634738608,1.865027599,1.552394166,1.583442842,1.381166485,1.414387611,1.425057732,1.234164981,1.134257215,1.204588171,1.012856451,0.982624211,0.937758102,0.909322429,0.999626459,1.201732633,1.224555202,1.136483485,1.150068018,1.003586756,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.447616662,9.819916298,9.311244629,9.477557525,8.893766289,8.132934887,7.303398946,6.684399746,6.153678439,5.559822362,5.519150073,6.667238973,5.628224663,..,..,..,5.774419052,5.657596527,5.386089026,4.991377395,4.730980591,4.670943805,4.691595776,4.483441897,4.398293846,4.892981977,5.321655653,5.243923549,4.929848302,4.985946527,6.420751134,6.807466393,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Uruguay,URY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.608892329,6.187459614,5.770940587,..,..,5.953308606,6.353371091,7.488284533,7.478507719,6.587448532,6.500164251,6.604181416,6.986363888,5.951297541,6.035365431,5.726919385,6.080158156,5.82818773,6.624451029,6.758057937,6.114564266,5.919734058,7.920187059,7.689622012,7.901731939,8.61051173,7.821274217,8.26953301,12.28464664,11.49221279,9.856852547,8.901835953,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.466711505,5.03931245,5.303838617,5.157132251,5.402235546,5.024709781,4.913507355,4.414236381,4.390525946,4.12149752,4.284759242,4.281451873,4.136200711,3.717299346,3.666868084,3.424474145,3.197555567,2.984296813,2.997099143,..,..,..,..,..,..,1.634925762,2.406721691,1.850015285,1.460727869,1.200838841,1.339232858,1.405456675,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.657020511,0.320836742,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.52621505,12.37008598,15.77742679,20.27196169,21.87069232,20.2693361,21.97844991,18.33961503,19.35855616,24.92598195,32.83972965,31.99330809,37.96544608,43.99188373,37.05733424,37.36203275,45.22531029,47.79637929,52.2269894,49.36830544,45.55107079,48.45313088,54.53602876,..,63.02731452,51.27463354,56.62384941,47.98217452,..,40.98484646,29.42740101,19.30505593,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Viet Nam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.257865157,1.323126813,1.299772057,1.291439874,1.266506463,1.248335347,1.377971615,1.275742053,1.425715002,1.528411546,1.537083848,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.35940823,23.39323561,25.04011055,21.25987891,25.92448568,38.05969803,28.89419134,34.66269451,34.74798321,40.37009046,40.37312277,43.19978964,46.96290869,52.75951084,42.66231827,49.63110725,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.181787736,4.38917257,1.580492647,1.524949185,1.773698417,1.337599426,1.733704263,2.568374666,..,2.77446624,2.343843211,..,..,1.233978463,1.128379304,0.976885878,0.733901055,0.693089965,0.56051272,0.547885851,1.204117144,0.413596619,0.723258603,0.499422906,0.712863697,0.956289311,0.876613358,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.492704096,5.652913902,3.741538493,..,..,3.487082119,3.115744707,..,..,..,..,4.119920739,4.441490546,5.39731924,6.16243731,6.311146879,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.15549449,8.679690305,9.511616278,9.007465012,9.806216882,..,..,..,9.303883838,11.1420167,8.057719966,..,..,..,..,..,..,..,5.399532116,6.096971735,5.901935142,6.049426973,6.002173804,5.690852417,5.24215816,5.249802594,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.803897668,..,..,..,..,..,..,..,..,..,..,12.83689773,13.54232967,11.26216723,11.15050747,11.04316836,8.693896187,..,..,..,5.537482154,..,7.3952169,..,..,..,..,..,4.876368771,5.145035456,4.977770426,6.139985159,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.1,..,10.5,10.3,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Africa Western and Central,AFW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.3,..,8.1,8.1,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.7,..,4.2,3.8,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29,..,27.4,31.5,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.6,..,1.3,1.3,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.8,..,6.3,6,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.2,1,1,1,0.9,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.1,..,1.6,1.5,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.1,..,1.5,1.4,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.1,..,1,1,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.7,3.5,3.5,3.4,3.4,3.3,3.3,2.9,2.7,2.5,2.5,2.5,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.8,..,5.7,6.4,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.2,..,5.1,5.7,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.1,..,1,1,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.3,..,10.5,9.5,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.6,..,8.3,8.1,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.3,2.3,2.2,2.1,2,2.2,2.3,2.3,2.2,2.2,2.6,2.7,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.8,..,5.6,5.6,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7,..,5.9,5.9,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.9,..,8,7.7,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.4,..,6.7,6.5,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.9,..,7.1,6.9,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,..,4.6,4.8,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.8,24.2,24.4,23.7,23.3,22.6,23.5,23.9,23.1,20.9,20.1,19.5,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.3,..,20.1,21.2,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.6,..,22.9,22.7,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,..,6.3,6.2,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.8,..,5.6,5.7,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.6,10.2,10.4,10.5,10.7,10.7,10.6,10.7,10.5,10.6,10.4,10.5,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.4,5.5,5.4,5.3,5.3,5.1,5,4.7,4.6,4.5,4.4,4.5,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.9,3.8,3.7,3.9,3.9,3.7,3.8,4,4,3.8,3.5,3.9,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.2,..,3.9,3.7,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.2,..,3.9,3.8,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.3,..,5.4,5.5,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.4,4.4,4.4,4.2,4.1,4.6,5,4.9,4.6,4.7,6,6.3,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,..,4.2,4.5,..,..,..,..,..,..,..,..
